6499.953174	1.797479e-07
6499.892910	5.998395e-08
6499.832645	-9.235119e-09
6499.772381	-1.148270e-07
6499.712116	-7.726345e-08
6499.651852	-6.551270e-08
6499.591587	-8.938112e-08
6499.531323	-1.098029e-07
6499.471058	9.498296e-08
6499.410793	-1.524277e-07
6499.350529	-8.507075e-08
6499.290264	-2.991176e-08
6499.230000	8.596851e-08
6499.169735	9.906491e-08
6499.109471	4.217233e-08
6499.049206	-6.954201e-08
6498.988942	-2.359878e-07
6498.928677	-2.579804e-08
6498.868413	2.121149e-07
6498.808148	6.975973e-08
6498.747884	-1.559362e-08
6498.687619	1.428033e-07
6498.627354	-2.178774e-07
6498.567090	-7.914845e-08
6498.506825	5.106013e-08
6498.446561	-1.078043e-07
6498.386296	2.731367e-07
6498.326032	3.351313e-08
6498.265767	-3.178144e-09
6498.205503	1.613418e-07
6498.145238	-7.913118e-08
6498.084974	-1.141203e-07
6498.024709	-1.729603e-07
6497.964445	6.419594e-08
6497.904180	-4.412219e-08
6497.843915	-3.997993e-08
6497.783651	8.838871e-08
6497.723386	-7.296561e-08
6497.663122	7.781492e-08
6497.602857	-2.004425e-07
6497.542593	2.552663e-07
6497.482328	2.248254e-07
6497.422064	-5.152081e-08
6497.361799	1.784851e-07
6497.301535	-6.533115e-08
6497.241270	5.595172e-08
6497.181005	-1.985376e-08
6497.120741	1.535520e-07
6497.060476	-1.137571e-07
6497.000212	1.573345e-07
6496.939947	-1.476045e-07
6496.879683	5.458487e-08
6496.819418	4.023900e-07
6496.759154	7.034435e-09
6496.698889	5.067624e-08
6496.638625	-1.317431e-08
6496.578360	1.700159e-07
6496.518096	7.416969e-08
6496.457831	3.741857e-08
6496.397566	8.005689e-08
6496.337302	-1.864306e-08
6496.277037	-8.633988e-08
6496.216773	-9.239807e-08
6496.156508	-6.614525e-08
6496.096244	1.479707e-07
6496.035979	-1.251503e-07
6495.975715	-4.472478e-08
6495.915450	1.717846e-07
6495.855186	1.088236e-07
6495.794921	1.811686e-07
6495.734656	1.990490e-07
6495.674392	4.587205e-08
6495.614127	4.747869e-08
6495.553863	5.000213e-09
6495.493598	1.384915e-07
6495.433334	9.639817e-08
6495.373069	-5.807084e-08
6495.312805	2.271775e-08
6495.252540	1.197343e-07
6495.192276	3.971438e-09
6495.132011	-7.898022e-08
6495.071747	-1.973272e-07
6495.011482	1.261131e-07
6494.951217	3.669721e-08
6494.890953	-1.412292e-07
6494.830688	1.214673e-08
6494.770424	1.236118e-07
6494.710159	-2.814609e-08
6494.649895	-1.245983e-07
6494.589630	-5.001864e-09
6494.529366	-1.961142e-07
6494.469101	1.007302e-07
6494.408837	1.932259e-09
6494.348572	1.750546e-07
6494.288307	-9.050506e-08
6494.228043	-3.711339e-09
6494.167778	1.117916e-07
6494.107514	2.759483e-08
6494.047249	7.422436e-08
6493.986985	-5.980444e-08
6493.926720	-1.229437e-07
6493.866456	2.593701e-09
6493.806191	1.149236e-07
6493.745927	8.597015e-08
6493.685662	1.495415e-07
6493.625398	4.645136e-08
6493.565133	-4.343928e-08
6493.504868	3.075992e-08
6493.444604	1.194038e-07
6493.384339	-1.296315e-08
6493.324075	1.086763e-07
6493.263810	1.066544e-07
6493.203546	5.747953e-08
6493.143281	5.818376e-09
6493.083017	-1.432618e-07
6493.022752	2.881287e-07
6492.962488	2.038200e-07
6492.902223	-1.582549e-07
6492.841958	-9.085015e-08
6492.781694	-1.154122e-07
6492.721429	-5.529684e-08
6492.661165	3.703122e-08
6492.600900	-2.171948e-07
6492.540636	-1.145779e-07
6492.480371	1.732795e-07
6492.420107	9.025900e-09
6492.359842	2.170695e-07
6492.299578	2.014953e-07
6492.239313	-9.333505e-08
6492.179049	1.861774e-08
6492.118784	3.798857e-07
6492.058519	-1.313476e-08
6491.998255	-7.679783e-09
6491.937990	5.769622e-08
6491.877726	-1.384990e-08
6491.817461	9.519448e-08
6491.757197	-1.740159e-08
6491.696932	-4.857005e-08
6491.636668	3.096970e-07
6491.576403	1.313834e-07
6491.516139	1.137248e-07
6491.455874	3.588125e-07
6491.395609	2.437525e-07
6491.335345	-8.965768e-08
6491.275080	4.615422e-09
6491.214816	2.180822e-07
6491.154551	7.937977e-08
6491.094287	2.914056e-08
6491.034022	4.444521e-08
6490.973758	3.851054e-08
6490.913493	4.046253e-08
6490.853229	2.990229e-07
6490.792964	-7.247618e-09
6490.732700	7.680504e-08
6490.672435	-5.511581e-08
6490.612170	4.111021e-08
6490.551906	1.056838e-07
6490.491641	2.295099e-08
6490.431377	-2.616256e-07
6490.371112	2.468188e-07
6490.310848	-6.234877e-08
6490.250583	-1.216139e-07
6490.190319	5.353990e-08
6490.130054	-3.428001e-07
6490.069790	2.343970e-07
6490.009525	2.383195e-08
6489.949260	-2.713570e-07
6489.888996	1.619124e-08
6489.828731	-9.632924e-08
6489.768467	-1.802086e-07
6489.708202	2.098143e-07
6489.647938	2.189180e-09
6489.587673	1.014050e-07
6489.527409	1.132917e-07
6489.467144	-3.960350e-08
6489.406880	2.845298e-08
6489.346615	1.660841e-07
6489.286351	-2.579845e-08
6489.226086	6.878522e-08
6489.165821	-1.204123e-07
6489.105557	-2.475788e-08
6489.045292	1.771677e-07
6488.985028	-6.520104e-08
6488.924763	9.603028e-09
6488.864499	9.642035e-08
6488.804234	1.062337e-07
6488.743970	3.424090e-08
6488.683705	2.111642e-09
6488.623441	3.618997e-08
6488.563176	-3.661746e-08
6488.502911	-1.023224e-07
6488.442647	1.133145e-07
6488.382382	4.318030e-08
6488.322118	1.719778e-07
6488.261853	1.110331e-07
6488.201589	-7.938912e-08
6488.141324	8.347247e-08
6488.081060	9.335008e-08
6488.020795	1.640239e-07
6487.960531	-9.795331e-09
6487.900266	-5.640884e-08
6487.840002	-5.660571e-08
6487.779737	1.107619e-07
6487.719472	-4.780298e-08
6487.659208	8.368049e-08
6487.598943	1.363807e-07
6487.538679	-7.972113e-09
6487.478414	-8.605866e-08
6487.418150	-8.403076e-08
6487.357885	1.928358e-08
6487.297621	-1.782625e-07
6487.237356	-1.152327e-08
6487.177092	-7.218189e-08
6487.116827	1.401481e-07
6487.056562	-2.465703e-07
6486.996298	-6.678872e-08
6486.936033	-1.733926e-08
6486.875769	-1.492940e-08
6486.815504	8.034472e-08
6486.755240	1.302722e-07
6486.694975	6.041025e-08
6486.634711	2.511762e-07
6486.574446	-4.774044e-08
6486.514182	-8.999027e-08
6486.453917	4.018468e-08
6486.393653	-2.920983e-08
6486.333388	2.520671e-07
6486.273123	-1.646573e-07
6486.212859	-1.446770e-08
6486.152594	-1.662978e-07
6486.092330	1.204960e-09
6486.032065	1.879172e-07
6485.971801	2.806725e-07
6485.911536	2.531006e-08
6485.851272	-6.268581e-08
6485.791007	-1.083975e-07
6485.730743	1.754162e-08
6485.670478	-1.580492e-09
6485.610213	-1.007395e-07
6485.549949	2.380794e-08
6485.489684	2.191583e-07
6485.429420	8.490015e-08
6485.369155	-2.141427e-08
6485.308891	2.347137e-08
6485.248626	-2.252860e-07
6485.188362	-2.277507e-07
6485.128097	1.440741e-07
6485.067833	3.539750e-08
6485.007568	-8.884471e-08
6484.947304	-1.726439e-08
6484.887039	8.047509e-08
6484.826774	1.492692e-07
6484.766510	-1.607530e-07
6484.706245	1.007202e-07
6484.645981	1.441723e-07
6484.585716	-9.512034e-08
6484.525452	9.978591e-08
6484.465187	-2.167534e-08
6484.404923	-2.687350e-07
6484.344658	1.377051e-07
6484.284394	-1.793953e-07
6484.224129	5.184591e-08
6484.163864	8.072195e-08
6484.103600	2.560496e-07
6484.043335	-7.947453e-08
6483.983071	9.703958e-08
6483.922806	2.914335e-07
6483.862542	-3.776498e-08
6483.802277	1.780521e-07
6483.742013	-3.471336e-08
6483.681748	7.867129e-08
6483.621484	1.145831e-07
6483.561219	2.924681e-08
6483.500955	9.480968e-08
6483.440690	1.211144e-07
6483.380425	-6.715922e-08
6483.320161	8.078206e-08
6483.259896	1.855102e-08
6483.199632	2.421414e-07
6483.139367	-1.393769e-07
6483.079103	-1.517145e-07
6483.018838	3.417088e-08
6482.958574	4.195730e-08
6482.898309	2.106641e-07
6482.838045	1.970448e-07
6482.777780	6.008449e-10
6482.717515	-3.175782e-08
6482.657251	-2.712991e-07
6482.596986	7.109286e-08
6482.536722	-6.053089e-08
6482.476457	-2.876981e-07
6482.416193	-6.542567e-08
6482.355928	-2.542794e-07
6482.295664	7.011322e-08
6482.235399	2.198230e-07
6482.175135	2.058485e-07
6482.114870	2.666547e-09
6482.054606	7.804853e-09
6481.994341	-2.413440e-07
6481.934076	9.101165e-08
6481.873812	-1.386751e-08
6481.813547	-5.424973e-09
6481.753283	8.969729e-08
6481.693018	1.290004e-07
6481.632754	5.366693e-08
6481.572489	2.174039e-07
6481.512225	5.160871e-08
6481.451960	-2.038625e-07
6481.391696	-2.748436e-08
6481.331431	2.694145e-08
6481.271166	1.754214e-07
6481.210902	4.490399e-08
6481.150637	1.572363e-07
6481.090373	6.712976e-08
6481.030108	-3.871305e-08
6480.969844	1.053083e-07
6480.909579	2.314182e-07
6480.849315	-2.316901e-07
6480.789050	4.549209e-08
6480.728786	3.560175e-08
6480.668521	6.581695e-08
6480.608257	-5.066362e-09
6480.547992	-1.616380e-07
6480.487727	1.171220e-07
6480.427463	-6.083665e-09
6480.367198	-1.446522e-07
6480.306934	-5.422096e-08
6480.246669	9.585603e-08
6480.186405	4.102581e-09
6480.126140	-3.217387e-08
6480.065876	1.819190e-07
6480.005611	1.212383e-07
6479.945347	1.312468e-07
6479.885082	2.071574e-07
6479.824817	5.898604e-08
6479.764553	-1.458663e-07
6479.704288	-1.609359e-07
6479.644024	-2.819888e-08
6479.583759	-3.340619e-08
6479.523495	3.646907e-07
6479.463230	2.068077e-08
6479.402966	9.648667e-09
6479.342701	-3.311919e-08
6479.282437	-1.842341e-07
6479.222172	-7.567912e-08
6479.161908	1.671640e-07
6479.101643	3.198651e-07
6479.041378	1.131826e-07
6478.981114	-5.471809e-09
6478.920849	7.754153e-08
6478.860585	1.919209e-07
6478.800320	-5.212451e-08
6478.740056	1.440258e-07
6478.679791	1.586962e-08
6478.619527	4.028605e-08
6478.559262	1.499081e-07
6478.498998	1.177691e-07
6478.438733	-6.835424e-08
6478.378469	3.814045e-08
6478.318204	-9.620133e-08
6478.257939	-4.979021e-08
6478.197675	2.581555e-07
6478.137410	-2.391475e-07
6478.077146	4.742761e-08
6478.016881	-5.036278e-09
6477.956617	-3.870063e-08
6477.896352	9.972346e-08
6477.836088	-1.168472e-07
6477.775823	2.017486e-08
6477.715559	2.004306e-07
6477.655294	1.402322e-07
6477.595029	5.628045e-08
6477.534765	-8.953629e-08
6477.474500	2.002945e-07
6477.414236	-3.095285e-08
6477.353971	-1.022198e-07
6477.293707	1.418238e-07
6477.233442	-2.330397e-08
6477.173178	2.651301e-08
6477.112913	-6.286846e-08
6477.052649	8.456205e-08
6476.992384	4.166157e-08
6476.932120	1.052721e-09
6476.871855	-9.391572e-08
6476.811590	1.165759e-07
6476.751326	-1.274669e-07
6476.691061	-8.616920e-08
6476.630797	-4.406907e-08
6476.570532	1.582660e-07
6476.510268	1.291869e-09
6476.450003	-2.221127e-08
6476.389739	1.260177e-07
6476.329474	-8.011059e-09
6476.269210	1.299716e-07
6476.208945	-1.242900e-07
6476.148680	9.653865e-08
6476.088416	3.945581e-08
6476.028151	-2.283772e-08
6475.967887	6.679066e-09
6475.907622	9.104825e-08
6475.847358	-1.252359e-07
6475.787093	-2.197601e-07
