4000.0	1.45306065326e-26
4000.1	6.82142019577e-29
4000.2	3.242718138e-26
4000.3	2.08188157297e-46
4000.4	2.31058415041e-31
4000.5	2.07907128378e-46
4000.6	2.08177194906e-46
4000.7	5.74896540499e-33
4000.8	1.68151190903e-37
4000.9	3.53909422296e-25
4001.0	2.08197180339e-46
4001.1	2.07717629945e-46
4001.2	2.07659263239e-46
4001.3	5.01882891697e-27
4001.4	9.99871831566e-43
4001.5	1.82128843364e-37
4001.6	4.35810947437e-29
4001.7	1.01122394291e-30
4001.8	9.38456011946e-32
4001.9	1.42158882488e-29
4002.0	2.06921276756e-46
4002.1	5.36104926847e-40
4002.2	2.07498790702e-46
4002.3	1.45565656943e-27
4002.4	2.07826732229e-46
4002.5	2.2083361517e-40
4002.6	2.06537381579e-46
4002.7	2.06555105676e-46
4002.8	9.45837361465e-31
4002.9	2.23844054588e-46
4003.0	2.08497812456e-46
4003.1	2.79352743653e-34
4003.2	2.06262098072e-46
4003.3	2.06334566413e-46
4003.4	9.61148245516e-28
4003.5	1.40476088237e-29
4003.6	2.07498064886e-46
4003.7	2.06102830295e-46
4003.8	2.06093513359e-46
4003.9	4.77453976068e-29
4004.0	8.56473668654e-28
4004.1	1.52246305126e-33
4004.2	2.05899801949e-46
4004.3	2.06263817587e-46
4004.4	2.18413622919e-46
4004.5	5.2047393125e-40
4004.6	2.05966288377e-46
4004.7	2.06321630882e-46
4004.8	2.35892052046e-46
4004.9	2.08131330878e-46
4005.0	2.06108301102e-46
4005.1	2.11131054573e-46
4005.2	2.14756171899e-46
4005.3	2.06508569815e-46
4005.4	2.25978562697e-46
4005.5	2.73814849068e-43
4005.6	4.17331015929e-33
4005.7	2.09884624085e-46
4005.8	3.47696050804e-25
4005.9	1.65802958996e-25
4006.0	8.84034655901e-31
4006.1	1.73011106499e-29
4006.2	2.04189653923e-46
4006.3	2.53897308049e-38
4006.4	2.03720698597e-46
4006.5	4.25135300739e-33
4006.6	7.46369581706e-32
4006.7	2.03455947505e-46
4006.8	7.08051486756e-33
4006.9	2.03305816877e-46
4007.0	2.0323554823e-46
4007.1	2.03169784201e-46
4007.2	2.03113740753e-46
4007.3	2.03093367452e-46
4007.4	2.0344186331e-46
4007.5	8.70833355319e-41
4007.6	3.68958775328e-33
4007.7	2.02779703347e-46
4007.8	2.02690250838e-46
4007.9	2.02615542308e-46
4008.0	2.02547129389e-46
4008.1	2.02485510378e-46
4008.2	2.02441066935e-46
4008.3	1.33449716603e-26
4008.4	2.02324352722e-46
4008.5	2.02252843392e-46
4008.6	2.02219981667e-46
4008.7	2.02247770529e-46
4008.8	2.02553317846e-46
4008.9	2.0914128976e-46
4009.0	2.04801226999e-46
4009.1	2.02215344388e-46
4009.2	2.01891554118e-46
4009.3	2.01752886777e-46
4009.4	2.01660250248e-46
4009.5	2.01584270641e-46
4009.6	2.01518346298e-46
4009.7	1.93102038975e-38
4009.8	2.01414864137e-46
4009.9	3.66885256715e-39
4010.0	2.01396641683e-46
4010.1	3.57119985707e-36
4010.2	2.02083473349e-46
4010.3	4.91275532179e-43
4010.4	5.86019251539e-28
4010.5	2.02118562091e-46
4010.6	2.0124896117e-46
4010.7	2.00978751981e-46
4010.8	1.60955590783e-31
4010.9	2.00744286221e-46
4011.0	7.64335220514e-34
4011.1	2.00624967317e-46
4011.2	2.00598739609e-46
4011.3	2.00613484869e-46
4011.4	3.56452222696e-40
4011.5	2.0111527679e-46
4011.6	2.03077535319e-46
4011.7	3.23785384832e-40
4011.8	2.0721959218e-46
4011.9	2.01366547785e-46
4012.0	2.00504893296e-46
4012.1	2.00198094929e-46
4012.2	2.00041892177e-46
4012.3	1.9995513726e-46
4012.4	2.00061655009e-46
4012.5	1.99936390934e-46
4012.6	5.99095895336e-39
4012.7	2.00073489709e-46
4012.8	2.00600925069e-46
4012.9	2.02926350543e-46
4013.0	2.53848223896e-46
4013.1	2.14459530704e-46
4013.2	2.41840318621e-31
4013.3	2.0006100507e-46
4013.4	1.88476576419e-40
4013.5	1.99365236068e-46
4013.6	1.90928456194e-32
4013.7	1.9919855973e-46
4013.8	4.57281404544e-34
4013.9	1.99332948903e-46
4014.0	1.99702566437e-46
4014.1	2.00927458245e-46
4014.2	2.08298967203e-46
4014.3	4.46460857987e-25
4014.4	2.06434658721e-46
4014.5	2.00525716467e-46
4014.6	3.14224238262e-33
4014.7	1.98877422152e-46
4014.8	1.98677791642e-46
4014.9	1.98593308695e-46
4015.0	1.98603061816e-46
4015.1	3.24679824018e-31
4015.2	1.9918081516e-46
4015.3	2.0057961079e-46
4015.4	2.08338589944e-46
4015.5	4.21101456768e-24
4015.6	2.0895169269e-46
4015.7	2.17812998068e-33
4015.8	1.98889110555e-46
4015.9	8.60036445581e-33
4016.0	1.98106830209e-46
4016.1	1.98029987326e-46
4016.2	1.98093599117e-46
4016.3	1.98392172444e-46
4016.4	1.27375577207e-30
4016.5	2.02402088976e-46
4016.6	2.37491176953e-46
4016.7	2.62943058671e-46
4016.8	1.54751220535e-32
4016.9	1.02311757899e-40
4017.0	1.9807672797e-46
4017.1	1.9766846769e-46
4017.2	1.97521202604e-46
4017.3	1.97558868324e-46
4017.4	1.97851208222e-46
4017.5	1.98755915791e-46
4017.6	2.02170800466e-46
4017.7	2.38508257608e-46
4017.8	2.74842723171e-46
4017.9	2.03281740151e-46
4018.0	1.98765363933e-46
4018.1	1.97590281109e-46
4018.2	1.97169264248e-46
4018.3	3.49928023889e-28
4018.4	1.04748609438e-38
4018.5	1.97695423389e-46
4018.6	1.99467621766e-46
4018.7	2.08885813588e-46
4018.8	3.24188308927e-25
4018.9	2.1264911985e-46
4019.0	2.27389746231e-34
4019.1	1.97517475113e-46
4019.2	1.96806247615e-46
4019.3	1.96580415292e-46
4019.4	1.96667526994e-46
4019.5	5.21596087156e-35
4019.6	1.99093640128e-46
4019.7	2.09536717233e-46
4019.8	4.65754666145e-24
4019.9	2.10974120699e-46
4020.0	1.99071973192e-46
4020.1	1.96980287439e-46
4020.2	1.29280189415e-30
4020.3	2.42180043815e-32
4020.4	1.20814209414e-30
4020.5	1.97392020218e-46
4020.6	2.01689588126e-46
4020.7	8.376033619e-30
4020.8	2.44402680193e-46
4020.9	2.00809392549e-46
4021.0	1.96967654821e-46
4021.1	1.04547204058e-38
4021.2	1.95676084395e-46
4021.3	1.95876414258e-46
4021.4	1.96924253384e-46
4021.5	2.016781505e-46
4021.6	1.04641157235e-38
4021.7	2.27791008205e-46
4021.8	1.2072260039e-40
4021.9	1.96192429192e-46
4022.0	1.95390893033e-46
4022.1	1.9523704049e-46
4022.2	8.98533324095e-35
4022.3	1.97983607473e-46
